BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
2473121,The London Eye mystery / Siobhan Dowd.,"Dowd, Siobhan","0375849769, 0375949763, 9780375849763, 9780375949760",2008.,"David Fickling Books,","Aspergers syndrome Juvenile fiction, Missing children Juvenile fiction, Meteorology Juvenile fiction, Brothers and sisters Fiction, Cousins Juvenile fiction, Mystery and detective stories, London England Juvenile fiction, England Juvenile fiction",jcbk,ncfic,,wts,05/01/2020,1
227529,Munich and its environs; handbook for travellers.,Karl Baedeker (Firm),,1956.,"K. Baedeker; Macmillan,","Munich Germany Guidebooks, Munich Suburban Area Germany",arbk,cs8r,,cen,12/01/2020,1
2154429,"Understanding Greek vases : a guide to terms, styles, and techniques / Andrew J. Clark, Maya Elston, Mary Louise Hart.","Clark, Andrew J., 1949-",0892365994,[2002],"J. Paul Getty Museum,","Vases Greek Dictionaries, Pottery Technique, Vase painting Greek Technique",acbk,canf,,cen,09/01/2020,1
2433037,The young man & the sea : recipes & crispy fish tales from Esca / David Pasternack & Ed Levine ; foreword by Mario Batali.,"Pasternack, David","157965276X, 9781579652760",[2007],"Artisan,","Esca Restaurant, Cooking Seafood, Cooking Italian",acbk,canf,,cen,08/01/2020,1
3230336,Between them : remembering my parents / Richard Ford.,"Ford, Richard, 1944-","0062661884, 9780062661883",[2017],"Ecco, an imprint of HarperCollinsPublishers,","Ford Parker Family relationships, Ford Edna Akin 1910 Family relationships, Ford Richard 1944, Ford Richard 1944 Family, Authors American 20th century Biography, Parent and child United States, Biographies, Autobiographies",acbk,nab,Floating,cap,07/01/2020,1
3502950,"The calling : 3 fundamental shifts to stay true, get paid, and do good / Rha Goddess, founder and CEO of Move the Crowd.",Rha Goddess,"1250204690, 9781250204691",2020.,"St. Martin's Essentials,","Vocational guidance, Self realization, Success",acbk,nanf,,dth,11/01/2020,1
262282,"A sermon delivered before the Ancient and Honorable Artillery Company of Massachusetts, June 4, 1694. The duty of the Christian soldier to stand in the warfare against his spiritual enemies. Transcribed from the original ... and now for the first time printed.","Fiske, Moses, 1642-1708.",,1889.,"Mudge,",Sermons American,arbk,cs9g,,cen,06/01/2020,1
2463127,Do rabbits have Christmas? : poems / by Aileen Fisher ; illustrated by Sarah Fox-Davies.,"Fisher, Aileen, 1906-2002","0805074910, 9780805074918",2007.,"Henry Holt,","Childrens poetry American Juvenile literature, Rabbits Juvenile poetry, Christmas poetry Juvenile literature, American poetry Juvenile literature, Christmas Poetry",jcbk,nchol,,bal,03/01/2020,1
1970385,"Worldwide worship : prayers, songs, and poetry / edited by John Marks Templeton.",,1890151351,2000.,"Templeton Foundation Press,",Prayers,acbk,canf,,cen,05/01/2020,1
1998274,The doll people / by Ann Martin and Laura Godwin ; illustrated by Brian Selznick.,"Martin, Ann M., 1955-","0786803614, 0786823720, 9780786803613",2000.,"Hyperion Books for Children,",Dolls Juvenile fiction,jcbk,ncfic,,bal,10/01/2020,1
135331,"P. G. and E. of California; the centennial story of Pacific Gas and Electric Company, 1852-1952.","Coleman, Charles M., 1877-",,[1952],"McGraw-Hill,",Pacific Gas and Electric Company,arbk,cs9g,,cen,09/01/2020,1
493495,Lineages of members of the National Society of the Sons and Daughters of the Pilgrims / compiled from the original applications.,,"0806312084, 0806312092, 0806312106",1988.,"Genealogical Pub. Co.,","National Society Sons and Daughters of the Pilgrims, Registers of births etc United States, United States Genealogy",arbk,caref,,cen,11/01/2020,2
2689267,Follow the story : how to write successful nonfiction / James B. Stewart.,"Stewart, James B.","0684850672, 9780684850672",[1998],"Simon & Schuster,",Authorship,acbk,canf,,cen,01/01/2020,1
2731378,The Merriam-Webster thesaurus.,,"0877796378, 9780877796374",[2005],"Merriam-Webster,",English language Synonyms and antonyms,acbk,nanf,,dth,01/01/2020,1
3395862,Easy dairy-free ketogenic recipes : 200+ low-carb family favorites for weight loss and health / Maria Emmerich.,"Emmerich, Maria","162860266X, 9781628602661",2018.,"Victory Belt Publishing Inc.,","Ketogenic diet, Low carbohydrate diet Recipes, Milk free diet Recipes, Reducing diets Recipes, Cookbooks",acbk,nanf,,gwd,08/01/2020,1
3224246,The collapsing empire / John Scalzi.,"Scalzi, John, 1969-","076538888X, 9780765388889",2017.,"Tor,","Space and time Fiction, Interplanetary voyages Fiction, Life on other planets Fiction, Science fiction",acbk,nasf,,net,03/01/2020,1
3410788,Tales from a not-so-happy birthday / Rachel Renée Russell ; with Nikki Russell and Erin Russell.,"Russell, Rachel Renée","1534426388, 9781534426382",2018.,"Aladdin,","Student exchange programs Juvenile fiction, Friendship Juvenile fiction, Middle schools Juvenile fiction, Schools Juvenile fiction, Diaries Juvenile fiction, Birthdays Juvenile fiction",jcbk,ncfic,,uni,02/01/2020,1
2577334,Following the water : a hydromancer's notebook / David M. Carroll.,"Carroll, David M.","0547069642, 9780547069647",[2009],"Houghtn Mifflin Harcourt,","Carroll David M Homes and haunts, Wetland ecology New Hampshire, Wetlands New Hampshire, Natural history New Hampshire",acbk,canf,,cen,09/01/2020,1
2944927,Cinco de Mayo / by Ann Heinrichs ; illustrated by Kathleen Petelinsek.,"Heinrichs, Ann","1623235057, 9781623235055",2013.,"The Childs World,",Cinco de Mayo Mexican holiday Juvenile literature,jcbk,nchol,,mag,01/01/2020,1
2287620,Cozy crochet : 26 fun projects from fashion to home decor / by Melissa Leapman ; photographs by France Ruffenach ; illustrations by Randy Stratton.,"Leapman, Melissa",0811840794,[2004],"Chronicle Books,","Crocheting Patterns, Household linens, Dress accessories",acbk,canf,,cen,07/01/2020,1
3195108,Freckleface Strawberry and the really big voice / Julianne Moore ; illustrated by LeUyen Pham.,"Moore, Julianne","0375973702, 0385392036, 9780375973703, 9780385392037",2016.,"Doubleday Books for Young Readers,","Voice Juvenile fiction, Quietude Juvenile fiction, Schools Juvenile fiction",jcbk,ncpic,,mag,02/01/2020,1
3337891,Where butterflies grow / by Joanne Ryder ; pictures by Lynne Cherry.,"Ryder, Joanne","0140558586, 0613000080, 1435277872, 9780140558586, 9780613000086, 9781435277878",1996.,"Puffin Unicorn Books,","Butterflies Juvenile literature, Butterfly gardening Juvenile literature",jcbk,ncenf,,bro,10/01/2020,1
2837065,"Andrew Zimmern's field guide to exceptionally weird, wild, & wonderful foods : an intrepid eater's digest / Andrew Zimmern and Molly Mogren ; illustrations by Chuck Gonzales.","Zimmern, Andrew","125001929X, 9781250019295",2012.,"Feiwel and Friends,",Food Miscellanea Juvenile literature,acbk,nynf,,lcy,02/01/2020,1
3394718,Cruisin' the fossil coastline : the travels of an artist and a scientist along the shores of the prehistoric Pacific / [written by] Kirk Johnson (the scientist) ; [illustrated by] Ray Troll (the artist).,"Johnson, Kirk R.","1555917437, 9781555917432",[2018],"Fulcrum Publishing,","Fossils Pacific Coast North America Juvenile literature, Fossils Pacific Coast North America, Fossils",acbk,nanf,,qna,02/01/2020,1
3307539,Still me / Jojo Moyes.,"Moyes, Jojo, 1969-","0399562451, 0718183193, 9780399562457, 9780718183196",[2018],"Pamela Dorman Books/Viking, an imprint of Penguin Random House LLC,","Young women Fiction, Man woman relationships Fiction, Long distance relationships Fiction, Rich people Fiction, Life change events Fiction, New York N Y Fiction, Romance fiction, Domestic fiction",acbk,nafic,,nhy,02/01/2020,1
3221347,Those that cause fear / by Neil Christopher ; illustrated by Germaine Arnaktauyok.,"Christopher, Neil, 1972-","1772270857, 9781772270853",[2016],"Inhabit Media Inc.,","Inuit mythology Canada Juvenile literature, Monsters Canada Juvenile literature, Folklore Canada Juvenile literature",jcbk,ccfft,,cen,05/01/2020,1
220322,Emblems and church laces.,American Thread Company,,[1947?],"[publisher not identified],","Emblems, Crocheting, Lace and lace making",acbk,canf,,cen,01/01/2020,1
3220984,Celine : a novel / Peter Heller.,"Heller, Peter, 1959-","0451493893, 9780451493897",2017.,"Alfred A. Knopf,","Women private investigators Fiction, Thrillers Fiction, Detective and mystery fiction",acbk,nafic,,mon,12/01/2020,1
3403938,Christmas : from Solstice to Santa / Nikki Tate & Dani Tate-Stratton.,"Tate, Nikki, 1962-","1459813553, 9781459813557",[2018],"Orca Book Publishers,","Christmas Juvenile literature, Christmas",jcbk,nchol,,uni,09/01/2020,1
3303941,India / this edition written and researched by Abigail Blasi [and 12 others].,,"1786571447, 9781786571441",2017.,"Lonely Planet Publications Pty Ltd,",India Guidebooks,acbk,nanf,,col,11/01/2020,1
519028,"The Williamstown Cemetery, established 1859 : a history of its inhabitants / compiled by Virgil Chandler, Sr.",,,1987-,"Grant County Historical Society,","Williamstown Cemetery Williamstown Ky, Obituaries Kentucky Williamstown, Registers of births etc Kentucky Williamstown, Williamstown Ky Genealogy",arbk,caref,,cen,06/01/2020,1
3274856,Amazing Malaysian : recipes for vibrant Malaysian home-cooking / Norman Musa.,"Musa, Norman","0224101544, 9780224101547",2016.,"Square Peg,","Cooking Malaysian, Cookbooks",acbk,nanf,,cap,08/01/2020,1
3431852,Great white shark adventure / written by James O. Fraioli ; illustrated by Joe St. Pierre.,"Fraioli, James O., 1968-","1534420878, 1534420886, 9781534420878, 9781534420885",[2019],"Margaret K. McElderry Books,","Cousteau Fabien Comic books strips etc, White shark Comic books strips etc, Sharks Comic books strips etc, Wildlife conservation Comic books strips etc, Scientists Comic books strips etc, Marine animals Comic books strips etc, Cartoons and comics, Graphic novels",jcbk,cccomic,,cen,05/01/2020,2
2652550,"Sixteenth census of the United States, 1940 : population. Internal migration, 1935 to 1940. CoTruesdell, chief statistician for population.",United States. Bureau of the Census,,1943.,"U.S. Govt. Print. Off.,","Migration Internal United States Statistics, United States Census 1940",arbk,cadocr,,cen,10/01/2020,1
3177972,The woman in blue / Elly Griffiths.,"Griffiths, Elly","0544417852, 9780544417854",2016.,"Houghton Mifflin Harcourt,","Galloway Ruth Fictitious character Fiction, Women forensic anthropologists Fiction, Mystery fiction",acbk,namys,,bro,10/01/2020,1
2801819,Love does : discover a secretly incredible life in an ordinary world / Bob Goff.,"Goff, Bob","1400203759, 9781400203758",[2012],"Thomas Nelson,","Spirituality, Spiritual life Christianity, Christian life",acbk,canf,,cen,05/01/2020,2
3377790,Elements / written by Adrian Dingle.,"Dingle, Adrian, 1967-","0857625055, 1465474048, 1465474056, 9780857625052, 9781465474049, 9781465474056",2018.,"DK Publishing,","Chemical elements Juvenile literature, Chemistry Juvenile literature",jcbk,ncnf,,net,05/01/2020,1
269173,"A narrative of the shipwreck, captivity and sufferings of Horace Hoden and Benj. H. Nute, who were cast away in the American ship Mentor, on the Pelew Islands, in the year 1832, and for two years afterwards were subjected to unheard of sufferings among the barbarous inhabitants of Lord North's Island.","Holden, Horace, 1810-",,1836.,"Russell,","Nute Benjamin H, Palau, Lord North Island",arbk,caval,,cen,09/01/2020,1
3096811,The seed garden : the art and practice of seed saving / edited by Lee Buttala & Shanyn Siegel ; written by Micaela Colley & Jared Zystro.,"Colley, Micaela","0988474913, 9780988474918",[2015],"Seed Savers Exchange : distributed by Chelsea Green Publishing,","Vegetables Seeds, Vegetables Propagation, Vegetables Varieties",acbk,canf,,cen,06/01/2020,1
3437602,"Where the light enters : building a family, discovering myself / Jill Biden.","Biden, Jill","1250182328, 9781250182326, 9781250182333",2019.,"Flatiron Books,","Biden Jill, Biden Jill Family, Biden Joseph R Family, Educators United States Biography, Vice Presidents spouses United States Biography, Autobiographies, Biographies",acbk,nanf,,bal,01/01/2020,1
3277541,"Upside : profiting from the profound demographic shifts ahead / Kenneth W. Gronbach, with M.J. Moye.","Gronbach, Kenneth W.","081443469X, 9780814434697",[2017],"AMACOM,","Target marketing United States, Consumers United States, Marketing research United States, Demography United States, United States Population",acbk,canf,,cen,03/01/2020,2
634933,"Description of proposals relating to middle income tax relief and economic growth : scheduled for hearings before the House Committee on Ways and Means on December 17-18, 1991 / Prepared by the staff of the Joint Committee on Taxation.",,0160370612,1991.,"U.S. G.P.O. : For sale by the U.S. G.P.O., Supt. of Docs., Congressional Sales Office,",Income tax Law and legislation United States,acbk,cadoc,,cen,04/01/2020,1
3480982,"The rough guide to the 100 best places on Earth 2020 / editor, Helen Fanthorpe.",,"1789194598, 9781789194593",2019.,"Rough Guides,","Travel Guidebooks, Travel Pictorial works, Guidebooks",acbk,nanf,,nga,09/01/2020,1
2599110,"Runaways. Rock zombies / [writer, Terry Moore ; penciler, Takeshi Miyazawa ; inkers, Takeshi Miyazawa, Norman Lee, Craig Yeung ; colorist, Christina Strain ; letterer, VC's Joe Caramanga].","Moore, Terry, 1954-","0785140743, 9780785140740",[2009],"Marvel Publishing Inc.,","Runaway teenagers Comic books strips etc, Superheroes Comic books strips etc, Zombies Comic books strips etc, Science fiction comic books strips etc, Graphic novels",acbk,nycomic,,swt,09/01/2020,1
3464657,The last list of Miss Judith Kratt / Andrea Bobotis.,"Bobotis, Andrea","1492678864, 9781492678861",[2019],"Sourcebooks Landmark,","Heirlooms Fiction, Family secrets Fiction, South Carolina Fiction, Thrillers Fiction, Detective and mystery fiction",acbk,canew,,cen,02/01/2020,1
3494695,Why we can't sleep : women's new midlife crisis / Ada Calhoun.,"Calhoun, Ada","0802147852, 1611854679, 9780802147851, 9781611854671",2020.,"Grove Press,","Middle aged women United States Psychology, Midlife crisis United States, Generation X United States Economic conditions",acbk,nanf,,net,07/01/2020,1
1798015,Cromartie v. the god Shiva : acting through the government of India / Rumer Godden.,"Godden, Rumer, 1907-1998",0786213477,1998.,"Thorndike Press,",Large type books,acbk,cs1malf,,cen,03/01/2020,1
3493292,Amelia Bedelia sleeps over / by Herman Parish ; pictures by Lynne Avril.,"Parish, Herman","0062095234, 0062095242, 0329942956, 1424260329, 1451764308, 9780062095237, 9780062095244, 9780329942953, 9781424260324, 9781451764307",[2012],"Greenwillow Books,","Amelia Bedelia Fictitious character Juvenile fiction, Sleepovers Juvenile fiction, Sleepovers Fiction, Humorous stories, Humorous fiction",jcbk,ncrdr,,net,10/01/2020,2
3312701,100 things I love to do with you / by Amy Schwartz.,"Schwartz, Amy","1419722883, 9781419722882",2017.,"Abrams Appleseed,","Friendship Juvenile fiction, Stories in rhyme, Friendship Fiction, Stories in rhyme, Picture books",jcbk,ncpic,,gwd,03/01/2020,1
765490,The United States government manual.,,,[1973]-,"Office of the Federal Register, National Archives and Records Service, General Services Administration : For sale by the Supt. of Docs., U.S. G.P.O.,","Executive departments United States Handbooks manuals etc, Administrative agencies United States Handbooks manuals etc, Courts United States Handbooks manuals etc, United States Politics and government Handbooks manuals etc, Manuals Handbooks, Reference works",arbk,naref,,wal,08/01/2020,1
2514565,"Revolving architecture : a history of buildings that rotate, swivel, and pivot / Chad Randl.","Randl, Chad","1568986815, 9781568986814",[2008],"Princeton Architectural Press,",Rotating buildings,acbk,canf,,cen,05/01/2020,1
1588776,The Charlton standard catalogue of Royal Doulton animals.,,,1994-,"Charlton Press,","Royal Doulton figurines Collectors and collecting Catalogs, Porcelain animals Collectors and collecting Catalogs",acbk,canf,,cen,08/01/2020,1
3461154,Minus / by Lisa Naffziger.,"Naffziger, Lisa","1945820322, 9781945820328",2019.,"Iron Circus Comics,","Teenagers Comic books strips etc, College students Comic books strips etc, Missing persons Comic books strips etc, Autonomy Psychology Comic books strips etc, Graphic novels",acbk,nycomic,,net,01/01/2020,1
2801287,The great cat conspiracy / Katie Davies ; illustrated by Hannah Shaw.,"Davies, Katie, 1978-","1442445130, 9781442445130",2012.,"Beach Lane Books,","Cats Juvenile fiction, Brothers and sisters Juvenile fiction, Families England Juvenile fiction, Mystery and detective stories, Humorous stories, England Juvenile fiction",jcbk,ccfic,,cen,08/01/2020,1
3524053,"Korean children's favorite stories : fables, myths and fairy tales / written by Kim So-un ; illustrated by Jeong Kyoung-Sim.","Kim, So-un, 1907-1981,","0804850208, 9780804850209",[2019],"Tuttle Publishing,","Folk literature Korean Juvenile literature, Folklore Korea Juvenile literature, Tales Korea Juvenile literature, Fairy tales Korea, Childrens stories Korean, Folk tales",jcbk,ncfft,,gwd,10/01/2020,1
2504677,The Hemingses of Monticello : an American family / Annette Gordon-Reed.,"Gordon-Reed, Annette","0393064778, 9780393064773",2008.,"W.W. Norton & Co.,","Hemings family, Hemings Sally Family, Jefferson Thomas 1743 1826 Family, Slaves Virginia Albemarle County Biography, African American families Virginia Albemarle County, African American families, African Americans Biography, Racially mixed people United States Biography, Monticello Va Biography, Albemarle County Va Biography",arbk,cabr,,cen,04/01/2020,1
287448,"Jewish-Gentile courtships, an exploratory study of social process.","Mayer, John E., 1921-",,[1961],"Free Press of Glencoe,","Interfaith marriage, Intermarriage, Courtship",acbk,cs6,,cen,06/01/2020,1
3203111,Poison or protect : a delightfully deadly novella / Gail Carriger.,"Carriger, Gail","194475105X, 9781944751050",[2016],"Gail Carriger LLC,","Vampires Fiction, Paranormal romance stories",acbk,cafic,,cen,08/01/2020,1
3253911,The identicals : a novel / Elin Hilderbrand.,"Hilderbrand, Elin","0316375195, 9780316375191",2017.,"Little, Brown and Company,","Twin sisters Fiction, Sisters Fiction, Women Family relationships Fiction, Sibling rivalry Fiction, Nantucket Island Mass Fiction, Marthas Vineyard Mass Fiction, Domestic fiction",acbk,nafic,,col,12/01/2020,1
309826,Flieger für die Heimat; der Erlebnisbericht eines Danziger Sportfliegers.,"Zirwas, Gerhard",,[1935],"R. Voigtländer,","Zirwas Gerhard, Private flying Poland Gdansk",arbk,caaero,,cen,06/01/2020,1
2691219,Once upon a time in the kitchen : recipes and tales from classic childrens stories / Carol Odell ; illustrated by Anna Pignataro.,"Odell, Carol","1585365181, 9781585365180",[2010],"Sleeping Bear Press,","Cooking Juvenile literature, Food in literature Juvenile literature, Literary cookbooks Juvenile literature",jcbk,ncnf,,bal,01/01/2020,1
383669,Josef Hoffmann / Giuliano Gresleri.,"Gresleri, Giuliano",0847805549,1985.,"Rizzoli,","Hoffmann Josef Franz Maria 1870 1956, Architecture Austria History 20th century",acbk,canf,,cen,06/01/2020,1
3419496,When all is said / Anne Griffin.,"Griffin, Anne, 1969-","125020058X, 9781250200587",2019.,"Thomas Dunne Books/St. Martin's Press,","Older men Ireland Fiction, Reminiscing in old age Fiction",acbk,nafic,,rbe,10/01/2020,1
3245763,Beach house for rent / Mary Alice Monroe.,"Monroe, Mary Alice","150112546X, 1501125524, 9781501125461, 9781501125522",2017.,"Gallery Books,","Women South Carolina Fiction, Vacation homes Fiction, Isle of Palms S C Fiction, Domestic fiction",acbk,nafic,,bro,03/01/2020,1
3084722,All the old knives / Olen Steinhauer.,"Steinhauer, Olen","1250045428, 9781250045423",2015.,"Minotaur Books,","United States Central Intelligence Agency Fiction, Intelligence service United States Fiction, Terrorists Fiction, Betrayal Fiction, Spy stories, Love stories, Mystery fiction",acbk,nafic,,swt,04/01/2020,1
3254081,A rising man / Abir Mukherjee.,"Mukherjee, Abir","168177416X, 9781681774169",2017.,"Pegasus Books,","India History British occupation 1765 1947 Fiction, Kolkata India Fiction, Detective and mystery fiction, Historical fiction",acbk,namys,,nga,09/01/2020,1
1804125,Orbiting the giant hairball : a corporate fool's guide to surviving with grace / Gordon MacKenzie.,"Mackenzie, Gordon",0670879835,1998.,"Viking,",Mackenzie Gordon Notebooks sketchbooks etc,acbk,nanf,,net,06/01/2020,1
222905,Venice / Grant Allen's historical guide books to the principal cities of Europe treating concisely and thoroughly of the principal historic and artistic points of interest therein.,"Allen, Grant, 1848-1899",,1905.,"A. Wessels Company,","Art Italian, Venice Italy Guidebooks",arbk,cs8r,,cen,06/01/2020,1
2167395,Alaska : Saga of a bold land / Walter R. Borneman.,"Borneman, Walter R., 1952-",0060503068,[2003],"HarperCollins,",Alaska History,acbk,nanf,,net,03/01/2020,1
1746225,"Immigration in the National Interest Act of 1995 : report of the Committee on the Judiciary, House of Representatives, on H.R. 2202, together with additional and dissenting views (including cost estimate of the Congressional Budget Office).",United States. Congress. House. Committee on the Judiciary,,1996-,"U.S. G.P.O.,","Emigration and immigration law United States, Undocumented noncitizens United States, Foreign worker certification United States, Migrant agricultural laborers Legal status laws etc United States",arbk,cadocr,,cen,02/01/2020,1
3421564,"Duped : double lives, false identities, and the con man I almost married / Abby Ellin.","Ellin, Abby","1610398009, 9781610398008",2019.,"PublicAffairs,","Ellin Abby, Man woman relationships Psychological aspects, Deception",acbk,nanf,,bal,12/01/2020,1
3255201,Exotic adornments : 18 luxurious beadwork jewelry projects / Kelly Wiese.,"Wiese, Kelly","1632503522, 9781632503527",[2016],"Interweave,","Beadwork Patterns, Weaving Patterns, Jewelry making",acbk,nanf,,gwd,12/01/2020,1
3224242,Blood and bone / Valentina Giambanco.,"Giambanco, Valentina","1681442965, 1681442973, 9781681442969, 9781681442976",2017.,"Quercus,","Madison Alice Fictitious character Fiction, Women detectives Fiction, Policewomen Fiction, Serial murder investigation Fiction, Seattle Wash Fiction, Thrillers Fiction, Detective and mystery fiction",acbk,camys,,cen,06/01/2020,1
430947,Alyeska reports.,Alyeska Pipeline Service Company,,,Alyeska Pipeline Service Co.,"Alyeska Pipeline Service Company Periodicals, Trans Alaska Pipeline Alaska Periodicals, Alyeska Pipeline Service Company Periodicals",arbk,cs7ro,,cen,08/01/2020,1
2662767,Thunder and lightning / by Alice K. Flanagan.,"Flanagan, Alice K.","1602533652, 9781602533653",[2010],"Child's World,","Thunderstorms Juvenile literature, Thunder Juvenile literature, Lightning Juvenile literature",jcbk,ncnf,,dth,10/01/2020,1
2947538,Baking by hand : make the best artisanal breads and pastries better without a mixer / Andy & Jackie King.,"King, Andy, 1961-","1624140009, 9781624140006",2013.,"Page Street Publishing Co,","Bread, Pastry, Baking, Cookbooks",acbk,nanf,,net,06/01/2020,1
2569520,"Single family side yard easements and accessory structure agreements / City of Seattle, Department of Planning & Development.",Seattle (Wash.). Department of Planning and Development,,[2009],"The Dept.,","Building laws Washington State Seattle, Garden structures Washington State Seattle, Land use Washington State Seattle, Zoning law Washington State Seattle, Housing Single family Washington State Seattle, Servitudes Washington State Seattle",arbk,casea,,cen,04/01/2020,1
252106,A guide to the literature of chemistry / by E.J. Crane ... and Austin M. Patterson ...,"Crane, E. J. (Evan Jay), 1889-",,1927.,"J. Wiley & Sons; Chapman & Hall,","Chemistry Bibliography, Chemistry Bibliography of bibliographies, Chemistry Periodicals Bibliography",arbk,cs7r,,cen,11/01/2020,1
3442342,Cemetery Road : a novel / Greg Iles.,"Iles, Greg","0062824619, 9780062824615",[2019],"William Morrow,","Secrecy Fiction, Man woman relationships Fiction, Thrillers Fiction",acbk,nafic,,nga,04/01/2020,1
3226833,AC Milan / Jim Whiting.,"Whiting, Jim, 1943-","1608187993, 1628323523, 9781608187997, 9781628323528",[2017],"Creative Education,","Milan Soccer team History Juvenile literature, Milan Soccer team",jcbk,ncnf,,swt,04/01/2020,1
3255181,Raspberry Pi cookbook / Dr. Simon Monk.,"Monk, Simon","1491939109, 9781491939109",2016.,"O'Reilly Media,","Raspberry Pi Computer, Python Computer program language, Application software Development",acbk,canf,,cen,09/01/2020,1
3364533,The tragedy of Benedict Arnold : an American life / Joyce Lee Malcolm.,"Malcolm, Joyce Lee","1681777371, 9781681777375",2018.,"Pegasus Books,","Arnold Benedict 1741 1801, United States Continental Army Biography, American loyalists Biography, Generals United States Biography, Biographies",acbk,nab,Floating,lcy,10/01/2022,1
3175713,Wonder Woman. Earth one. Volume 1 / written by Grant Morrison ; art by Yanick Paquette ; colors by Nathan Fairbairn ; letters by Todd Klein.,"Morrison, Grant","1401229786, 9781401229788",[2016],"DC Comics,","Wonder Woman Fictitious character Comic books strips etc, Women superheroes Comic books strips etc, Superheroes Comic books strips etc, Supervillains Comic books strips etc, Comic books strips etc United States, Graphic novels, Superhero comic books strips etc",acbk,nycomic,,qna,12/01/2020,1
3403966,Plum / Sean Hayes & Scott Icenogle ; illustrated by Robin Thompson.,"Hayes, Sean, 1970-","153440404X, 9781534404045",[2018],"Simon & Schuster Books for Young Readers,","Orphans Juvenile fiction, Loneliness Juvenile fiction, Magic Juvenile fiction, Kindness Juvenile fiction, Adoption Juvenile fiction, Kings and rulers Juvenile fiction, Christmas Fiction",jcbk,nchol,,nga,11/01/2020,1
3516892,We are water protectors / written by Carole Lindstrom ; illustrated by Michaela Goade.,"Lindstrom, Carole, 1964-","1250203554, 9781250203557",2020.,"Roaring Brook Press,","Water conservation Juvenile fiction, Myth Juvenile fiction, Indians of North America Juvenile fiction, Water conservation Fiction, Fiction, Picture books, Mythological fiction",jcbk,ncpic,,bro,09/01/2020,1
509928,The pursuit of happiness / Peter Quennell.,"Quennell, Peter, 1905-1993",0316728950,[1988],"Little, Brown,","Happiness in literature, Literature History and criticism, Happiness in art",acbk,canf,,cen,12/01/2020,1
3101719,What does Otis see? / by Loren Long.,"Long, Loren","0448487586, 0448487594, 9780448487588, 9780448487595",[2015],"Penguin Young Readers, an imprint of Penguin Random House,","Tractors Juvenile fiction, Domestic animals Juvenile fiction, Farm life Juvenile fiction, Friendship Juvenile fiction",jcbk,ccrdr,,cen,04/01/2020,2
455925,Working dress : a history of occupational clothing / Diana de Marly.,"De Marly, Diana",0841911118,1986.,"Holmes & Meier,",Work clothes History,acbk,cs6,,cen,10/01/2020,1
501236,"Mount St. Helens : a bibliography of geoscience literature, 1882-1986 / by Connie J. Manson, Carol H. Messick and Gertrude M. Sinnott.","Manson, Connie",,1987.,"Dept. of the Interior, U.S. Geological Survey,","Geology Washington State Saint Helens Mount Bibliography, Saint Helens Mount Wash Bibliography",arbk,cs6r,,cen,05/01/2020,1
3037441,The (curious case of the) Watson Intelligence / Madeleine George.,"George, Madeleine","0573703019, 9780573703010",[2014],"Samuel French,","Watson John H Fictitious character Drama, Interpersonal relations Drama",acbk,capf,,cen,04/01/2020,2
3431839,What the world needs now is love / written by Burt Bacharach and Hal David ; illustrated by Mary Kate McDevitt.,"Bacharach, Burt","1524785989, 9781524785987",[2017],"Penguin Workshop,","Love songs Texts, Songs Texts Juvenile literature, Childrens songs Texts, Songs Texts, Picture books",jcbk,ncpic,,col,08/01/2020,1
3377653,Lush : a memoir / Kerry Cohen.,"Cohen, Kerry","1492652199, 9781492652199",[2018],"Sourcebooks,","Cohen Kerry, Alcoholics United States Biography, Alcoholics Rehabilitation United States Biography, Biographies",acbk,nanf,,uni,06/01/2020,1
3342914,The 17th suspect / James Patterson and Maxine Paetro.,"Patterson, James, 1947-","0316274046, 9780316274043",[2018],"Little, Brown and Company,","Womens Murder Club Imaginary organization Fiction, Female friendship Fiction, Murder Investigation Fiction, Police California Fiction, Policewomen Fiction, Women detectives California San Francisco Fiction, San Francisco Calif Fiction, Detective and mystery fiction, Thrillers Fiction",acbk,camys,,cen,01/01/2020,5
3081264,"Laubach way to English. 1, [Sounds and names of letters] : teacher's guide to using Laubach way to reading with ESL students / Jeannette D. Macero, Martha A. Lane.","Macero, Jeanette D.","1564209393, 9781564209399",[2011],"New Readers Press,","English language Study and teaching Foreign speakers, Reading Adult education, English language Phonetics Study and teaching, English language Alphabet Study and teaching",arbk,careadr,,cen,11/01/2020,1
3429703,You are my happy / Hoda Kotb ; pictures by Suzie Mason.,"Kotb, Hoda, 1964-","0062887890, 9780062887894",[2019],"Harper, an imprint of HarperCollins Publishers,","Bedtime Juvenile fiction, Happiness Juvenile fiction, Gratitude Juvenile fiction, Parent and child Juvenile fiction, Bears Juvenile fiction, Stories in rhyme, Mother and child Fiction, Bears Fiction, Bedtime Fiction, Gratitude Fiction, Stories in rhyme, Picture books",jcbk,ncpic,,nhy,12/01/2020,1
3229477,"The permaculture transition manual : a comprehensive guide to resilient living / Ross Mars ; foreword by Rob Hopkins, author of The transition handbook.","Mars, Ross","0865718350, 9780865718357",2016.,"New Society Publishers,","Permaculture, Organic gardening, Agricultural ecology",acbk,canf,,cen,05/01/2020,2
